genome_id,gene_symbol,element_type,element_subtype,class,subclass,pct_coverage,pct_identity
72407.588,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.588,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.588,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.588,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.588,silP,STRESS,METAL,SILVER,SILVER,,
72407.588,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.588,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.588,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.588,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.588,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.588,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.588,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.588,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.588,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.588,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.588,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.588,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.588,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.588,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.588,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.588,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.588,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.588,merP,STRESS,METAL,MERCURY,MERCURY,,
72407.588,merC,STRESS,METAL,MERCURY,ORGANOMERCURY,,
72407.588,qnrB1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.588,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.588,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.588,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.588,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.588,catB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.588,blaOXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.588,aac(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,,
72407.588,aph(3')-Ia,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,,
72407.589,ompK35_D54XfsTer114,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.589,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.589,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.589,blaSHV-11,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.589,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.589,fieF,STRESS,METAL,,,,
72407.589,terE,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.589,terD,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.589,terC,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.589,terB,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.589,terA,STRESS,METAL,,,,
72407.589,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.589,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.589,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.589,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.589,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.589,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.589,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.589,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.589,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.589,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.589,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.589,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.589,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.589,silP,STRESS,METAL,SILVER,SILVER,,
72407.589,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.589,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.589,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.589,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.589,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.589,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.589,silE,STRESS,METAL,SILVER,SILVER,,
72407.589,ant(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,,
72407.589,cmlA5,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.589,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.589,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.589,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.589,msr(E),AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,,
72407.589,mph(E),AMR,AMR,MACROLIDE,ERYTHROMYCIN,,
72407.589,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.589,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.589,aac(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.589,clpK,STRESS,HEAT,,,,
72407.589,hsp20,STRESS,HEAT,,,,
72407.589,blaVEB-5,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.589,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.589,blaCMY,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.589,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.589,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.589,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.589,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.589,qnrB95,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.589,aac(6')-Ib3,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN/TOBRAMYCIN,,
72407.590,ybtP,VIRULENCE,VIRULENCE,,,,
72407.590,ybtQ,VIRULENCE,VIRULENCE,,,,
72407.590,blaSHV-11,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.590,oqxB5,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.590,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.590,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.590,ompK35_Y329YTer,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.590,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.590,fieF,STRESS,METAL,,,,
72407.590,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.590,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.590,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.590,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.590,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.590,silE,STRESS,METAL,SILVER,SILVER,,
72407.590,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.590,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.590,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.590,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.590,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.590,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.590,silP,STRESS,METAL,SILVER,SILVER,,
72407.590,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.590,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.590,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.590,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.590,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.590,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.590,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.590,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.590,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.590,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.590,merC,STRESS,METAL,MERCURY,ORGANOMERCURY,,
72407.590,merP,STRESS,METAL,MERCURY,MERCURY,,
72407.590,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.590,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.590,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.590,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.590,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.590,merP,STRESS,METAL,MERCURY,MERCURY,,
72407.590,merF,STRESS,METAL,MERCURY,MERCURY,,
72407.590,merD,STRESS,METAL,MERCURY,MERCURY,,
72407.590,merE,STRESS,METAL,MERCURY,MERCURY,,
72407.590,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.590,blaVEB-5,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.590,catB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.590,blaOXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.590,aac(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,,
72407.590,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.590,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.590,dfrA5,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.591,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.591,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.591,blaSHV-42,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.591,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.591,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.591,ramR_A19V,AMR,POINT,TETRACYCLINE,TIGECYCLINE,,
72407.591,fieF,STRESS,METAL,,,,
72407.591,silE,STRESS,METAL,SILVER,SILVER,,
72407.591,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.591,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.591,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.591,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.591,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.591,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.591,silP,STRESS,METAL,SILVER,SILVER,,
72407.591,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.591,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.591,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.591,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.591,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.591,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.591,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.591,qnrS1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.591,merE,STRESS,METAL,MERCURY,MERCURY,,
72407.591,merD,STRESS,METAL,MERCURY,MERCURY,,
72407.591,merA,STRESS,METAL,MERCURY,MERCURY,,
72407.591,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.591,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.591,qnrB1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.591,arr-2,AMR,AMR,RIFAMYCIN,RIFAMYCIN,,
72407.591,cmlA5,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.591,blaOXA-10,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.591,aadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.591,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.591,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.591,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.591,msr(E),AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,,
72407.591,mph(E),AMR,AMR,MACROLIDE,ERYTHROMYCIN,,
72407.591,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.591,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.591,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.591,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.591,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.591,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.591,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.591,clpK,STRESS,HEAT,,,,
72407.591,hsp20,STRESS,HEAT,,,,
72407.591,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.591,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.591,aac(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.591,catB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.591,blaOXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.591,aac(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,,
72407.593,gyrA_D87A,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.593,gyrA_S83F,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.593,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.593,nfsB_E175Ter,AMR,POINT_DISRUPT,NITROFURAN,NITROFURANTOIN,,
72407.593,ramR_A19V,AMR,POINT,TETRACYCLINE,TIGECYCLINE,,
72407.593,parC_S80I,AMR,POINT,QUINOLONE,QUINOLONE,,
72407.593,ompK35_D159AfsTer8,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.593,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.593,blaSHV,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.593,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.593,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.593,dfrA50,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.593,fieF,STRESS,METAL,,,,
72407.593,silE,STRESS,METAL,SILVER,SILVER,,
72407.593,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.593,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.593,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.593,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.593,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.593,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.593,silP,STRESS,METAL,SILVER,SILVER,,
72407.593,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.593,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.593,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.593,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.593,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.593,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.593,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.593,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.593,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.593,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.593,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.593,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.593,qnrB1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.593,clpK,STRESS,HEAT,,,,
72407.593,hsp20,STRESS,HEAT,,,,
72407.593,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.593,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.593,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.593,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.593,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.593,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.593,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.594,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.594,oqxB5,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.594,ybtQ,VIRULENCE,VIRULENCE,,,,
72407.594,ybtP,VIRULENCE,VIRULENCE,,,,
72407.594,dfrA5,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.594,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.594,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.594,ompK35_Y329YTer,AMR,POINT_DISRUPT,BETA-LACTAM,CARBAPENEM,,
72407.594,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.594,blaSHV-11,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.594,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.594,fieF,STRESS,METAL,,,,
72407.594,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.594,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.594,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.594,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.594,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.594,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.594,silP,STRESS,METAL,SILVER,SILVER,,
72407.594,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.594,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.594,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.594,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.594,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.594,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.594,silE,STRESS,METAL,SILVER,SILVER,,
72407.594,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.594,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.594,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.594,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.594,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.594,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.594,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.594,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.594,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.594,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.594,merP,STRESS,METAL,MERCURY,MERCURY,,
72407.594,merC,STRESS,METAL,MERCURY,ORGANOMERCURY,,
72407.594,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.594,merR,STRESS,METAL,MERCURY,MERCURY,,
72407.594,merT,STRESS,METAL,MERCURY,MERCURY,,
72407.594,merP,STRESS,METAL,MERCURY,MERCURY,,
72407.594,merF,STRESS,METAL,MERCURY,MERCURY,,
72407.594,merD,STRESS,METAL,MERCURY,MERCURY,,
72407.594,merE,STRESS,METAL,MERCURY,MERCURY,,
72407.594,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.594,blaVEB-5,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.594,catB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,,
72407.594,blaOXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.594,aac(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,,
72407.595,blaSHV-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.595,ybtQ,VIRULENCE,VIRULENCE,,,,
72407.595,ybtP,VIRULENCE,VIRULENCE,,,,
72407.595,crcB,STRESS,BIOCIDE,FLUORIDE,FLUORIDE,,
72407.595,oqxB,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.595,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.595,fosA7,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.595,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.595,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.595,fieF,STRESS,METAL,,,,
72407.595,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.595,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.595,qnrS1,AMR,AMR,QUINOLONE,QUINOLONE,,
72407.595,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.595,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.595,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.595,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.595,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.596,blaSHV-11,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
72407.596,ompK35_E132K,AMR,POINT,BETA-LACTAM,CARBAPENEM,,
72407.596,oqxA,AMR,AMR,NITROFURAN/PHENICOL/QUINOLONE/TETRACYCLINE,NITROFURANTOIN/PHENICOL/QUINOLONE/TIGECYCLINE,,
72407.596,oqxB20,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,,
72407.596,fosA,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,,
72407.596,emrD,AMR,AMR,EFFLUX,EFFLUX,,
72407.596,fieF,STRESS,METAL,,,,
72407.596,terE,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.596,terD,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.596,terC,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.596,terB,STRESS,METAL,TELLURIUM,TELLURIUM,,
72407.596,terA,STRESS,METAL,,,,
72407.596,clpK,STRESS,HEAT,,,,
72407.596,hsp20,STRESS,HEAT,,,,
72407.596,silE,STRESS,METAL,SILVER,SILVER,,
72407.596,silS,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.596,silR,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.596,silC,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.596,silF,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.596,silB,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.596,silA,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,,
72407.596,silP,STRESS,METAL,SILVER,SILVER,,
72407.596,pcoA,STRESS,METAL,COPPER,COPPER,,
72407.596,pcoB,STRESS,METAL,COPPER,COPPER,,
72407.596,pcoC,STRESS,METAL,COPPER,COPPER,,
72407.596,pcoD,STRESS,METAL,COPPER,COPPER,,
72407.596,pcoR,STRESS,METAL,COPPER,COPPER,,
72407.596,pcoS,STRESS,METAL,COPPER,COPPER,,
72407.596,pcoE,STRESS,METAL,COPPER,COPPER,,
72407.596,arsC,STRESS,METAL,ARSENIC,ARSENATE,,
72407.596,arsB,STRESS,METAL,ARSENIC,ARSENITE,,
72407.596,arsA,STRESS,METAL,ARSENIC,ARSENITE,,
72407.596,arsD,STRESS,METAL,ARSENIC,ARSENITE,,
72407.596,arsR,STRESS,METAL,ARSENIC,ARSENIC,,
72407.596,mph(E),AMR,AMR,MACROLIDE,ERYTHROMYCIN,,
72407.596,msr(E),AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,,
72407.596,armA,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,,
72407.596,sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.596,qacEdelta1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,,
72407.596,blaVEB-5,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.596,tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,,
72407.596,blaCMY,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.596,aph(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.596,aph(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,,
72407.596,sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,,
72407.596,dfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,,
72407.596,blaCTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,,
72407.596,blaTEM-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,,
